tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
<MENTION> Give your children healthy food to avoid the dad bod haha,1.51185511489767e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
<MENTION> <MENTION> I have a grandson with Asperger’s &amp; fussy about food/eating. We place regular healthy snacks alongside him when he is playing or reading. Grate veggies in stews. Add cricket protein powder to soup &amp; smoothies as he doesn’t eat much meat. We try to be very blasé about it.,1.5102028478285455e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.75
<MENTION> <MENTION> I have a grandson with Asperger’s &amp; fussy about food/eating. We place regular healthy snacks alongside him when he is playing or reading. Grate veggies in stews. Add cricket protein powder to soup &amp; smoothies as he doesn’t eat much meat. We try to be very blasé about it.,1.5102028478285455e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
<MENTION> I'm not vegan,1.5119389252536934e+18,en,0.6911975145339966,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
"<MENTION> <MENTION> <MENTION> If meat alternatives become viable, it may be that meat farming is no longer even profitable, and the govt won't have to regulate anything.",1.5115341676451226e+18,en,0.7476381063461304,1.0,0.6666666666666666,1.0,implicit,normative,Meat alternatives should be encouraged,0.5,0.0
"<MENTION> <MENTION> <MENTION> If meat alternatives become viable, it may be that meat farming is no longer even profitable, and the govt won't have to regulate anything.",1.5115341676451226e+18,en,0.7476381063461304,1.0,0.16666666666666666,1.0,implicit,normative,Plant based food should be encouraged,0.5,0.0
"<MENTION> <MENTION> <MENTION> If meat alternatives become viable, it may be that meat farming is no longer even profitable, and the govt won't have to regulate anything.",1.5115341676451226e+18,en,0.7476381063461304,1.0,0.16666666666666666,1.0,implicit,normative,We should reduce the consumption of meat,0.5,0.0
"<MENTION> <MENTION> <MENTION> If meat alternatives become viable, it may be that meat farming is no longer even profitable, and the govt won't have to regulate anything.",1.5115341676451226e+18,en,0.7476381063461304,1.0,1.0,1.0,unrelated,normative,We should reduce the consumption of meat,0.5,
<MENTION> <MENTION> Chorizo and paella is an anatema. If I eliminate chicken I could do a vegan paella Liz 😁😁😁,1.5119404697475932e+18,en,0.0,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.5,0.0
<MENTION> <MENTION> Chorizo and paella is an anatema. If I eliminate chicken I could do a vegan paella Liz 😁😁😁,1.5119404697475932e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.5,
"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.0
"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.6,0.0
"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0.0,0.5,0.0,,,Plant based food should be encouraged,0.6,0.0
"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.6,
"<MENTION> I would care! I would prefer lab grown and, once it became viable and affordable enough, slowly outlaw the production of natural meat.",1.510123173311746e+18,en,0.5230139493942261,0.0,0.6666666666666666,0.0,,,Meat alternatives should be encouraged,0.5,0.0
"<MENTION> I would care! I would prefer lab grown and, once it became viable and affordable enough, slowly outlaw the production of natural meat.",1.510123173311746e+18,en,0.5230139493942261,0.0,0.5,0.0,,,We should reduce the consumption of meat,0.5,0.0
"<MENTION> I would care! I would prefer lab grown and, once it became viable and affordable enough, slowly outlaw the production of natural meat.",1.510123173311746e+18,en,0.5230139493942261,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.5,
<MENTION> <MENTION> <MENTION> How long before that photo did you go vegan?,1.511977219203412e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.0,
<MENTION> Hey Kenney.  We're ok paying a carbon tax.  We care out the earth so  eff off if you don't.,1.5115560594034606e+18,en,0.6761776208877563,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.75
<MENTION> Hey Kenney.  We're ok paying a carbon tax.  We care out the earth so  eff off if you don't.,1.5115560594034606e+18,en,0.6761776208877563,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
"<MENTION> I did a double take and then I re-read and noticed the ""impossible beef"" part and I laughed.

I eat a 95% plant based diet (I sneak in the odd egg or butter once in a while) because keeping kosher is important to me and doing so makes it so much more accessible and simple.",1.511860053996802e+18,en,0.5491006374359131,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
jihyo bringing a bag of scorched rice and jeongyeon bringing a whole ass suitcase of instant foods😭,1.511507575690625e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
"Stuck for a dinner idea? Try this! Start with some Israeli cous cous, and some arugula.  Add in some taco meat or if you're vegetarian, your choice of meat alternative.   Toss in some fresh mozzerella, sliced sundried tomatoes, and finally almonds.",1.510867083222954e+18,en,0.5352199077606201,0.0,0.6,0.0,,,Meat alternatives should be encouraged,0.8,0.2
"Stuck for a dinner idea? Try this! Start with some Israeli cous cous, and some arugula.  Add in some taco meat or if you're vegetarian, your choice of meat alternative.   Toss in some fresh mozzerella, sliced sundried tomatoes, and finally almonds.",1.510867083222954e+18,en,0.5352199077606201,0.0,0.2,0.0,,,We should reduce the consumption of meat,0.8,0.2
"Stuck for a dinner idea? Try this! Start with some Israeli cous cous, and some arugula.  Add in some taco meat or if you're vegetarian, your choice of meat alternative.   Toss in some fresh mozzerella, sliced sundried tomatoes, and finally almonds.",1.510867083222954e+18,en,0.5352199077606201,0.0,0.6,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.2
"Stuck for a dinner idea? Try this! Start with some Israeli cous cous, and some arugula.  Add in some taco meat or if you're vegetarian, your choice of meat alternative.   Toss in some fresh mozzerella, sliced sundried tomatoes, and finally almonds.",1.510867083222954e+18,en,0.5352199077606201,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
<MENTION> Why are their fruits on a vegetable list,1.5117704364424645e+18,en,0.6195392608642578,0.0,0.5,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.5
<MENTION> Why are their fruits on a vegetable list,1.5117704364424645e+18,en,0.6195392608642578,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
"Irrespective of the platform, consistency is the key to organic marketing.",1.5119330337497047e+18,en,0.0,0.0,0.3333333333333333,0.0,,,Plant based food should be encouraged,0.6,0.6666666666666666
"Irrespective of the platform, consistency is the key to organic marketing.",1.5119330337497047e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
<MENTION> This could be the end of the virtuous plant based food industry!,1.5117252088264417e+18,en,0.5517973303794861,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
"<MENTION> There's a difference between vegetarian and vegan (zero products from animals). I could do ovo-lacto vegetarian, but never vegan. I like wool, and honey, and goat cheese.",1.5111746543581755e+18,en,0.0,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.0
"<MENTION> There's a difference between vegetarian and vegan (zero products from animals). I could do ovo-lacto vegetarian, but never vegan. I like wool, and honey, and goat cheese.",1.5111746543581755e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
"<MENTION> <MENTION> The very reason why meat is cheap is coz everyone is exploited in its production.
Its also heavily subsidized by govt coz it indirectly also supports the big pharma..

Its a hell hole..",1.5094438230127452e+18,en,0.6863020062446594,1.0,0.25,1.0,implicit,fact,We should pursue policies that promote sustainable foods,0.8,0.25
"<MENTION> <MENTION> The very reason why meat is cheap is coz everyone is exploited in its production.
Its also heavily subsidized by govt coz it indirectly also supports the big pharma..

Its a hell hole..",1.5094438230127452e+18,en,0.6863020062446594,1.0,0.5,1.0,implicit,fact,We should reduce the consumption of meat,0.8,0.25
"<MENTION> <MENTION> The very reason why meat is cheap is coz everyone is exploited in its production.
Its also heavily subsidized by govt coz it indirectly also supports the big pharma..

Its a hell hole..",1.5094438230127452e+18,en,0.6863020062446594,1.0,1.0,1.0,unrelated,fact,We should reduce the consumption of meat,0.8,
"When u rent shit out, u still need permission on shit u bring. Food. Cakes. Balloons.  Bitch A BODY!! Yall need to get a fuckin clue. Green asses",1.5110387557166162e+18,en,0.0,0.0,0.2,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,0.8
"When u rent shit out, u still need permission on shit u bring. Food. Cakes. Balloons.  Bitch A BODY!! Yall need to get a fuckin clue. Green asses",1.5110387557166162e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
"shares and almost 10% of Twitter shares. After paying taxes for 2021, it will become the largest private taxpayer in the United States ($11 billion). The businessman opened his first business in 1995 (then it was the company Zip2) for the production of software for the",1.511382784333566e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
"Juice recipe idea : 
- papaya (with seeds) 
- pineapple 
- celery
- grapes
- ginger 
- oranges 
- lemon 

Keep your heart &amp; gut healthy | 🤍✨",1.509316459385684e+18,en,0.0,0.0,0.0,0.0,,,Plant based food should be encouraged,0.0,
<MENTION> I vote for food and water over CARBON!,1.5109820232418632e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
<MENTION> <MENTION> <MENTION> Many fruit &amp; veg (which contain natural acid) don’t trigger flare ups- The list is long and varied (obs this may not apply to you) but after a little digging I found some doctors do reccomend a plant based diet to ease the inflammation. Going meatless is even recommended by ICA,1.509273971438633e+18,en,0.0,0.0,0.6,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.75,0.0
<MENTION> <MENTION> <MENTION> Many fruit &amp; veg (which contain natural acid) don’t trigger flare ups- The list is long and varied (obs this may not apply to you) but after a little digging I found some doctors do reccomend a plant based diet to ease the inflammation. Going meatless is even recommended by ICA,1.509273971438633e+18,en,0.0,0.0,0.4,0.0,unrelated,,We should reduce the consumption of meat,0.75,0.0
<MENTION> <MENTION> <MENTION> Many fruit &amp; veg (which contain natural acid) don’t trigger flare ups- The list is long and varied (obs this may not apply to you) but after a little digging I found some doctors do reccomend a plant based diet to ease the inflammation. Going meatless is even recommended by ICA,1.509273971438633e+18,en,0.0,0.0,0.6,0.0,unrelated,,Plant based food should be encouraged,0.75,0.0
<MENTION> <MENTION> <MENTION> Many fruit &amp; veg (which contain natural acid) don’t trigger flare ups- The list is long and varied (obs this may not apply to you) but after a little digging I found some doctors do reccomend a plant based diet to ease the inflammation. Going meatless is even recommended by ICA,1.509273971438633e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.75,
"I like a plant based diet, and I like plants. It’s amazing the lengths “vegans” will go to to diminish the fact that plants are living things connected to the world around them so they can feel good (smug) about eating them. Nuts…😵‍💫",1.5118186321032233e+18,en,0.5544570088386536,0.0,0.8,0.0,,,Plant based food should be encouraged,0.8,0.2
"I like a plant based diet, and I like plants. It’s amazing the lengths “vegans” will go to to diminish the fact that plants are living things connected to the world around them so they can feel good (smug) about eating them. Nuts…😵‍💫",1.5118186321032233e+18,en,0.5544570088386536,0.0,0.2,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.2
"I like a plant based diet, and I like plants. It’s amazing the lengths “vegans” will go to to diminish the fact that plants are living things connected to the world around them so they can feel good (smug) about eating them. Nuts…😵‍💫",1.5118186321032233e+18,en,0.5544570088386536,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
"Hillary Clinton on NBC's ""Meet the Press: I was disappointed with Saudi Arabia's decision not to increase oil production, and we should use carrots and sticks with it because we live in an existential crisis.""
#saudia #Russian #Ukraine #Kyiv #China #USA",1.5110511746775532e+18,en,0.0,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.6666666666666666
"Hillary Clinton on NBC's ""Meet the Press: I was disappointed with Saudi Arabia's decision not to increase oil production, and we should use carrots and sticks with it because we live in an existential crisis.""
#saudia #Russian #Ukraine #Kyiv #China #USA",1.5110511746775532e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
<MENTION> <MENTION> Another alternative is not to eat pork at all… ? Recommended by Lancet etc to reduce consumption of meat for human and planetary health.,1.5098240485949276e+18,en,0.6219366192817688,0.0,0.6,0.0,,,We should reduce the consumption of meat,0.6,0.4
<MENTION> <MENTION> Another alternative is not to eat pork at all… ? Recommended by Lancet etc to reduce consumption of meat for human and planetary health.,1.5098240485949276e+18,en,0.6219366192817688,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
"Between having IBS, acne, and just wanting to live a healthier lifestyle I think I have to really commit to a vegan/plant based diet",1.510475845319676e+18,en,0.6678266525268555,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
<MENTION> <MENTION> <MENTION> It should be illegal for companies to add HFCS to food products. if you want it sweet add granulated. HFCS is awful. goes straight to fat.,1.511782396370301e+18,en,0.0,0.0,0.25,0.0,,,Plant based food should be encouraged,0.8,0.5
<MENTION> <MENTION> <MENTION> It should be illegal for companies to add HFCS to food products. if you want it sweet add granulated. HFCS is awful. goes straight to fat.,1.511782396370301e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.5
<MENTION> <MENTION> <MENTION> It should be illegal for companies to add HFCS to food products. if you want it sweet add granulated. HFCS is awful. goes straight to fat.,1.511782396370301e+18,en,0.0,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.8,
"<MENTION> <MENTION> This is so disappointing from the EPA. How can the answer to deforestation, habitat and biodiversity loss, CO2 emissions and water consumption be 'eat a bit less meat'? #Veganism IS the answer and the EPA should be promoting a #plantbasedfoodsystem.",1.5117275226223616e+18,en,0.6635178327560425,0.0,0.3333333333333333,0.0,,,We should reduce the consumption of meat,0.8,0.0
"<MENTION> <MENTION> This is so disappointing from the EPA. How can the answer to deforestation, habitat and biodiversity loss, CO2 emissions and water consumption be 'eat a bit less meat'? #Veganism IS the answer and the EPA should be promoting a #plantbasedfoodsystem.",1.5117275226223616e+18,en,0.6635178327560425,0.0,0.6666666666666666,0.0,,,Vegan and vegetarian diets should be encouraged,0.8,0.0
"<MENTION> <MENTION> This is so disappointing from the EPA. How can the answer to deforestation, habitat and biodiversity loss, CO2 emissions and water consumption be 'eat a bit less meat'? #Veganism IS the answer and the EPA should be promoting a #plantbasedfoodsystem.",1.5117275226223616e+18,en,0.6635178327560425,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.8,
<MENTION> 1st they should stop beef/meat export ?,1.5116811583917711e+18,en,0.617289125919342,0.0,1.0,0.0,,,We should reduce the consumption of meat,0.6,0.0
<MENTION> 1st they should stop beef/meat export ?,1.5116811583917711e+18,en,0.617289125919342,0.0,0.25,0.0,,,Meat alternatives should be encouraged,0.6,0.0
<MENTION> 1st they should stop beef/meat export ?,1.5116811583917711e+18,en,0.617289125919342,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.6,
"Musk is fooling everyone
Tesla is good vehicle. But its no where near being environmentally friendly. 
The electric source which charges batteries itself is not carbon neutral. Its coal or nuclear.
The production of lithium is not green. 

Can <MENTION> clarify about this?",1.510170639310545e+18,en,0.0,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.8
"Musk is fooling everyone
Tesla is good vehicle. But its no where near being environmentally friendly. 
The electric source which charges batteries itself is not carbon neutral. Its coal or nuclear.
The production of lithium is not green. 

Can <MENTION> clarify about this?",1.510170639310545e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
<MENTION> <MENTION> <MENTION> Switch to plant based diets to reduce food costs and benefit climate,1.5116599217496678e+18,en,0.6331568956375122,1.0,1.0,1.0,explicit,fact,Plant based food should be encouraged,0.6,0.0
<MENTION> <MENTION> <MENTION> Switch to plant based diets to reduce food costs and benefit climate,1.5116599217496678e+18,en,0.6331568956375122,1.0,1.0,1.0,unrelated,fact,Plant based food should be encouraged,0.6,
"<MENTION> <MENTION> and yes, it may be a simple minded point. but it's true. the number one cause of carbon emissions is animal farming. if you cut back on meat, you help. if you don't...you are part of the problem im afraid.",1.509576695933653e+18,en,0.5224041938781738,0.0,0.16666666666666666,0.0,,,Meat alternatives should be encouraged,0.6,0.0
"<MENTION> <MENTION> and yes, it may be a simple minded point. but it's true. the number one cause of carbon emissions is animal farming. if you cut back on meat, you help. if you don't...you are part of the problem im afraid.",1.509576695933653e+18,en,0.5224041938781738,0.0,0.8333333333333334,0.0,,,We should reduce the consumption of meat,0.6,0.0
"<MENTION> <MENTION> and yes, it may be a simple minded point. but it's true. the number one cause of carbon emissions is animal farming. if you cut back on meat, you help. if you don't...you are part of the problem im afraid.",1.509576695933653e+18,en,0.5224041938781738,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.6,
"Working out a hobby for life and eating food you hate is unsustainable and will likely cause you to cheat on your diet more and in return have you stuck, add seasoning to your chicken it won't kill you",1.511315766242648e+18,en,0.0,0.0,0.5,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.25
"Working out a hobby for life and eating food you hate is unsustainable and will likely cause you to cheat on your diet more and in return have you stuck, add seasoning to your chicken it won't kill you",1.511315766242648e+18,en,0.0,0.0,0.25,0.0,,,We should reduce the consumption of meat,0.8,0.25
"Working out a hobby for life and eating food you hate is unsustainable and will likely cause you to cheat on your diet more and in return have you stuck, add seasoning to your chicken it won't kill you",1.511315766242648e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
"Dr. Stone got me thinking that sustaining a plant based diet in the stone world was impossible because realistically, plants can be poisonous but animals more often than not are safe to eat.",1.510404708590137e+18,en,0.5870487689971924,0.0,0.2,0.0,,,Meat alternatives should be encouraged,0.6,0.4
"Dr. Stone got me thinking that sustaining a plant based diet in the stone world was impossible because realistically, plants can be poisonous but animals more often than not are safe to eat.",1.510404708590137e+18,en,0.5870487689971924,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.4
"Dr. Stone got me thinking that sustaining a plant based diet in the stone world was impossible because realistically, plants can be poisonous but animals more often than not are safe to eat.",1.510404708590137e+18,en,0.5870487689971924,0.0,0.4,0.0,,,Plant based food should be encouraged,0.6,0.4
"Dr. Stone got me thinking that sustaining a plant based diet in the stone world was impossible because realistically, plants can be poisonous but animals more often than not are safe to eat.",1.510404708590137e+18,en,0.5870487689971924,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
Greetings fellow humans! Today we have everyone's favorite contaminating company McDonalds produces 1.5 MILLION tonnes of food packaging alone☢️! You'll never guess that  everyone has their very own carbon footprint!  Find out what else is swept underneath the rug!,1.5106542792493998e+18,en,0.0,0.0,0.5,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.5
Greetings fellow humans! Today we have everyone's favorite contaminating company McDonalds produces 1.5 MILLION tonnes of food packaging alone☢️! You'll never guess that  everyone has their very own carbon footprint!  Find out what else is swept underneath the rug!,1.5106542792493998e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
"<MENTION> Right said, Vegetarian diet is powerful it keeps us healthy physically and mentally#WorldHealthDay 

Saint Gurmeet Ram Rahim Ji
Dera Sacha Sauda",1.5119620595752796e+18,en,0.6459501385688782,0.0,0.8,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.2
"<MENTION> Right said, Vegetarian diet is powerful it keeps us healthy physically and mentally#WorldHealthDay 

Saint Gurmeet Ram Rahim Ji
Dera Sacha Sauda",1.5119620595752796e+18,en,0.6459501385688782,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
But the fact of the matter is that only a vegetarian/vegan diet is sustainable for the human body and the nature.,1.5112251309321175e+18,en,0.7158985137939453,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.75,0.0
But the fact of the matter is that only a vegetarian/vegan diet is sustainable for the human body and the nature.,1.5112251309321175e+18,en,0.7158985137939453,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.75,0.0
But the fact of the matter is that only a vegetarian/vegan diet is sustainable for the human body and the nature.,1.5112251309321175e+18,en,0.7158985137939453,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.75,
"<MENTION> <MENTION> Bunkum.

The figures comparing CO2 from beef production to that of others sources are distorted to create a false picture. Rotational grazing actually contributes to carbon capture.

No one should eat artificial meat. It will not be healthy to do so.

There is no climate crisis.",1.5113073259481907e+18,en,0.5398311018943787,0.0,0.4,0.0,,,We should reduce the consumption of meat,1.0,0.4
"<MENTION> <MENTION> Bunkum.

The figures comparing CO2 from beef production to that of others sources are distorted to create a false picture. Rotational grazing actually contributes to carbon capture.

No one should eat artificial meat. It will not be healthy to do so.

There is no climate crisis.",1.5113073259481907e+18,en,0.5398311018943787,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.4
"<MENTION> <MENTION> Bunkum.

The figures comparing CO2 from beef production to that of others sources are distorted to create a false picture. Rotational grazing actually contributes to carbon capture.

No one should eat artificial meat. It will not be healthy to do so.

There is no climate crisis.",1.5113073259481907e+18,en,0.5398311018943787,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,1.0,
<MENTION> <MENTION> Not looking for a resource. I am looking for what *you* specifically consider the single strongest research result supporting the claim that a 100% plant-based diet provides adequate nutrition for human health. One single best research result in *your* opinion.,1.5117271247675597e+18,en,0.5058789849281311,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
"<MENTION> It's finding alternatives to dairy products, sometimes flour/wheat products, which are also more expensive. ""Meat is more expensive than produce"" is just another blanket statement that simply doesn't stand up to the vast range of dietary practices, per unit grocery prices, etc.",1.5106463599127593e+18,en,0.0,0.0,0.4,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.6
"<MENTION> It's finding alternatives to dairy products, sometimes flour/wheat products, which are also more expensive. ""Meat is more expensive than produce"" is just another blanket statement that simply doesn't stand up to the vast range of dietary practices, per unit grocery prices, etc.",1.5106463599127593e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
"<MENTION> Not unless we were in an apocalyptic state and there were no alternatives, but this was available. My issue with alt meat is it generally doesn't save money, sometimes even costs more. No thanks.",1.509965006586192e+18,en,0.6605374217033386,1.0,0.4,-1.0,implicit,normative,We should reduce the consumption of meat,0.6,0.2
"<MENTION> Not unless we were in an apocalyptic state and there were no alternatives, but this was available. My issue with alt meat is it generally doesn't save money, sometimes even costs more. No thanks.",1.509965006586192e+18,en,0.6605374217033386,1.0,0.4,-1.0,implicit,normative,Meat alternatives should be encouraged,0.6,0.2
"<MENTION> Not unless we were in an apocalyptic state and there were no alternatives, but this was available. My issue with alt meat is it generally doesn't save money, sometimes even costs more. No thanks.",1.509965006586192e+18,en,0.6605374217033386,1.0,1.0,-1.0,unrelated,normative,Meat alternatives should be encouraged,0.6,
<MENTION> as a person who does not like vegetables and fruits this is a very hard question for me to answer,1.5114882115157563e+18,en,0.6469981074333191,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.2,
"<MENTION> Beasts with human faces!🤢🤮
POOR SOUL,POOR DOG!😥🥺💚🙌",1.5119456855323566e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
gonna buy some meat alternatives at the vegan shop !,1.510254724859183e+18,en,0.7242772579193115,1.0,0.0,1.0,implicit,anecdotal,We should pursue policies that promote sustainable foods,0.25,
<MENTION> <MENTION> It's honestly too much to be doing at home but at a vegetarian or vegan restaurant I would try it.,1.5113212782124485e+18,en,0.668196439743042,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.0
<MENTION> <MENTION> It's honestly too much to be doing at home but at a vegetarian or vegan restaurant I would try it.,1.5113212782124485e+18,en,0.668196439743042,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
"<MENTION> There's a right way and a wrong way to fight #ClimateChange. Stripping Americans of energy independence BEFORE we have adequate fossil fuel alternatives online, ending meat/dairy production BEFORE we have adequate plant-based crop production is national SUICIDE not ""mitigation""!",1.5118508872950374e+18,en,0.5646686553955078,0.0,0.3333333333333333,0.0,,,Plant based food should be encouraged,0.6,0.3333333333333333
"<MENTION> There's a right way and a wrong way to fight #ClimateChange. Stripping Americans of energy independence BEFORE we have adequate fossil fuel alternatives online, ending meat/dairy production BEFORE we have adequate plant-based crop production is national SUICIDE not ""mitigation""!",1.5118508872950374e+18,en,0.5646686553955078,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.3333333333333333
"<MENTION> There's a right way and a wrong way to fight #ClimateChange. Stripping Americans of energy independence BEFORE we have adequate fossil fuel alternatives online, ending meat/dairy production BEFORE we have adequate plant-based crop production is national SUICIDE not ""mitigation""!",1.5118508872950374e+18,en,0.5646686553955078,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
Leave people and their food choices alone. Just because you don’t eat pork or red meat doesn’t mean the world has to stop eating it too. Love that for you but I will continue to enjoy my pork chops and ribeyes.,1.5114397830878085e+18,en,0.6221598982810974,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.4
Leave people and their food choices alone. Just because you don’t eat pork or red meat doesn’t mean the world has to stop eating it too. Love that for you but I will continue to enjoy my pork chops and ribeyes.,1.5114397830878085e+18,en,0.6221598982810974,0.0,0.4,0.0,,,We should reduce the consumption of meat,0.8,0.4
Leave people and their food choices alone. Just because you don’t eat pork or red meat doesn’t mean the world has to stop eating it too. Love that for you but I will continue to enjoy my pork chops and ribeyes.,1.5114397830878085e+18,en,0.6221598982810974,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
Just tried Burger King's plant-based burgers. They're good ngl.,1.5120003470820516e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
<MENTION> I think that not enough is being done to make food production more sustainable which will have serious consequences in years to come. I think action on this matter should be urgent and that no country can escape the problem.,1.5110380760968602e+18,en,0.6869168877601624,1.0,1.0,1.0,implicit,normative,We should pursue policies that promote sustainable foods,0.8,0.0
<MENTION> I think that not enough is being done to make food production more sustainable which will have serious consequences in years to come. I think action on this matter should be urgent and that no country can escape the problem.,1.5110380760968602e+18,en,0.6869168877601624,1.0,1.0,1.0,unrelated,normative,We should pursue policies that promote sustainable foods,0.8,
"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0.0,0.2,0.0,,,We should reduce the consumption of meat,0.6,0.2
