,index,tweet,id,lang,score,argumentative,evidence,claim,procon,arg_type,evidence_type
514,2523,"<MENTION> At the very least, the gas companies should increase production to help lower the prices.",1.511796899837141e+18,en,0.0,0,0.0,0.0,0.0,,
515,21028,"<MENTION> A declining birth rate for humans means a declining torture rate for animals. Humans create animals to enslave and torture them. Veganism is a pro-life stance, and there is no alternative for moral people.",1.5114283188889313e+18,en,0.0,0,0.0,0.0,0.0,,
516,4791,"Musk is fooling everyone
Tesla is good vehicle. But its no where near being environmentally friendly. 
The electric source which charges batteries itself is not carbon neutral. Its coal or nuclear.
The production of lithium is not green. 

Can <MENTION> clarify about this?",1.510170639310545e+18,en,0.0,0,0.0,0.0,0.0,,
517,15550,"I want to expand my cooking and eating world in creative ways, and can easily do that for vegetarian, but I really rest on my laurels with vegan, so I want to make unexpected food.",1.5111158307376005e+18,en,0.6704089641571045,0,0.0,0.0,0.0,,
518,28950,"<MENTION> <MENTION> …sure what you mean by dietary “needs”. Can you please tell me who NEEDS meat / dairy? Also, what the US military does is not in your or my hands. A step towards a more sustainable environment, preventing animal (and human) exploitation by a simple choice three times a day is (:",1.5099055024191857e+18,en,0.5628283023834229,0,0.0,0.0,0.0,,
519,17071,"<MENTION> I’d live on only fruits &amp; vegetables before I subsisted on any plant based meat product. TF is wrong with people. The rube goldberg of human diets.

Moobs are not a good look there Bill.",1.5110761439479972e+18,en,0.5342509746551514,0,0.0,0.0,0.0,,
520,12526,<MENTION> <MENTION> neither should basic food production,1.511428507380818e+18,en,0.5574341416358948,0,0.0,0.0,0.0,,
521,30597,<MENTION> Good point about the poor chickens 😭  that's why I support plant based diet 🌿,1.5103417543014728e+18,en,0.5741808414459229,0,0.0,0.0,0.0,,
522,30576,<MENTION> Curious about your thoughts on Dr. Fuhrman's nutritarian diet which is plant-based but nutrient dense.,1.51039268369254e+18,en,0.5501540899276733,0,0.0,0.0,0.0,,
523,15680,<MENTION> <MENTION> <MENTION> I‘m not vegan or vegetarian but this statement is just wrong,1.5109115887143526e+18,en,0.6610011458396912,0,0.0,0.0,0.0,,
524,30080,"<MENTION> this is not about obliterating meat eating altogether - it's about replacing factory farms w alternative sourced protein - there will no doubt always be some animals, such as those who raise their own for consumption locally! 
stop w the fear-mongering already",1.5106297418496778e+18,en,0.71734619140625,0,0.0,0.0,0.0,,
525,31457,"<MENTION> My dad has always been a health nut, was a wrestler and into weight lifting back in the day..he always says any diet that tells you to totally exclude a food group is a red flag. You can be healthy and eat normal!",1.5106335183591055e+18,en,0.0,0,0.0,0.0,0.0,,
526,8790,"<MENTION> <MENTION> <MENTION> <MENTION> US produces the most, but Saudis have the most CAPACITY. So they can ramp up more than anyone else. When you have control over prices at the margin, you effectively control the price. Also, if you add up all OPEC production, I think it’s more than USA",1.510612506104025e+18,en,0.0,0,0.0,0.0,0.0,,
527,10117,"<MENTION> <MENTION> Soil 
it holds water, it provides 95% of humanities food, 87% of all life on earth is depended on it, it is the biggest carbon sink and hence prevents global warming...
So let's come together as one to #SaveSoil for the sake of self's and all life.<MENTION> <MENTION>",1.5111993507135693e+18,en,0.0,0,0.0,0.0,0.0,,
528,31678,"<MENTION> Good 
The best way to have a good health is to eat healthy food.",1.5101727634782781e+18,en,0.0,0,0.0,0.0,0.0,,
529,29561,"NCCN Survivorship guidelines
Healthy bmi  ( or muscle to fat ratio prob better)
150 minutes/wk of exercise; walking great
Higher high in veg, fruits, whole grains
Minimize alcohol
Dont smoke.  Ever
&gt; 7hrs of sleep per night
 #ASBRS22  #BCSM",1.5118136644283474e+18,en,0.0,0,0.0,0.0,0.0,,
530,3814,"<MENTION> <MENTION> <MENTION> Actually it would, because meat cut straight from a carcass doesn't have all the additives that meat production factories use.",1.5099538702056366e+18,en,0.5416935682296753,0,0.0,0.0,0.0,,
531,30553,"<MENTION> <MENTION> Doesn't matter, you can combine them with other different plant based food items in a balanced PB diet. 
Lentils also provide all ESSENTIAL amino acids.

Protein quality is a non issue on PB diets if a range of foods are combined, just like they should be.",1.5104512911804416e+18,en,0.0,0,0.0,0.0,0.0,,
532,13149,<MENTION> Aldi and Costco have really great meatless alternatives!! I get “chicken” patties and veggie burgers and literally would not even realize they’re meat free if I hadn’t have bought them lol,1.5104250214911304e+18,en,0.6580468416213989,0,0.0,0.0,0.0,,
533,4509,"<MENTION> <MENTION> <MENTION> #HZM #NICKEL Megaproject

☑️ Tier 1
☑️ 100% owned
☑️ Significant scalable production
☑️ High grade
☑️ Low cost sub US$8250/t 1 of the Lowest 
☑️ Low carbon
☑️ Now 100% Fully funded with Massive Contingency 
☑️ Glencore 10 year 100% Off-take Agreement

Fair Value 34p now 7p",1.5118098058826998e+18,en,0.0,0,0.0,0.0,0.0,,
534,25896,"<MENTION> Impossible ground beef. As in, vegetarian.",1.5118293924854907e+18,en,0.6574373245239258,0,0.0,0.0,0.0,,
535,15939,<MENTION> I wish I could like this a million times over.   I don’t know why it’s so hard to make the extra little step from vegetarian to vegan!,1.5104186319807242e+18,en,0.7317882180213928,0,0.0,0.0,0.0,,
536,13139,"<MENTION> It's finding alternatives to dairy products, sometimes flour/wheat products, which are also more expensive. ""Meat is more expensive than produce"" is just another blanket statement that simply doesn't stand up to the vast range of dietary practices, per unit grocery prices, etc.",1.5106463599127593e+18,en,0.0,0,0.0,0.0,0.0,,
537,17127,"Such high prices of fruits and vegetables in tarlai and tramari please take action..
<MENTION>",1.5110250128740352e+18,en,0.0,0,0.0,0.0,0.0,,
538,13982,"<MENTION> I see! That’s good for your health too😆
If I could I’d be plant-based but I’m a fox… sadge",1.5117067699782e+18,en,0.5134055614471436,0,0.0,0.0,0.0,,
539,1854,"<MENTION> Hmm. Nutrition? Maybe your attendees should stop putting seed oils in the mass produced foods they peddle, and focus on real nutrition and carbon sink farms instead of BEYOND MEAT and InSeCT ProTeiN.",1.5114803560793907e+18,en,0.5093544721603394,0,0.0,0.0,0.0,,
540,12389,"Healthy soil = Healthy food production = Healthy life.. 
Lets #SaveSoil .. Let us make it happen. #ConsciousPlanet",1.5116194811303895e+18,en,0.0,0,0.0,0.0,0.0,,
541,1580,"<MENTION> Who cares whether u eat meat or 💩. 

Full Stop !!",1.5117041699707453e+18,en,0.5372253060340881,0,0.0,0.0,0.0,,
542,20391,"<MENTION> I’m assuming that now you’ve corrected your position on guns and have come to the only logical conclusion: veganism, abortion and guns are good",1.5119087061156372e+18,en,0.0,0,0.0,0.0,0.0,,
543,7206,As the dead prosecutor at the Lords I can add the tax to the corporation to say ...,1.5109685395656827e+18,en,0.0,0,0.0,0.0,0.0,,
544,30213,Plant based diet pushing is the next push of the Woke idiots.,1.5114904636430991e+18,en,0.0,0,0.0,0.0,0.0,,
545,3658,"The report finds:

1. Growing demand for meat will push production up by 14% by 2029. 

2. Hard-to-change behaviours like diets require a transition to more sustainable food sources. 

3. Sustainable proteins “promise substantial reductions in direct GHG emissions from food”.",1.5113320954482975e+18,en,0.6796351671218872,0,0.0,0.0,0.0,,
546,27084,<MENTION> <MENTION> <MENTION> It’s simple. Buy or grow organic food,1.512000073026179e+18,en,0.6022882461547852,0,0.0,0.0,0.0,,
547,30942,"<MENTION> 1. Only meat of animals slaughtered by Muslims in the prescribed manner is halal. So, except for the butchers, there is no ban on employing non-Muslims. 
2. Halal is not applicable to seafood
3. Cosmetics/pharma need halal certification to ensure banned ingredients are not used",1.5110624396216566e+18,en,0.0,0,0.0,0.0,0.0,,
548,20683,"<MENTION> <MENTION> This is so disappointing from the EPA. How can the answer to deforestation, habitat and biodiversity loss, CO2 emissions and water consumption be 'eat a bit less meat'? #Veganism IS the answer and the EPA should be promoting a #plantbasedfoodsystem.",1.5117275226223616e+18,en,0.6635178327560425,0,0.0,0.0,0.0,,
549,30834,<MENTION> <MENTION> If your right that plants have spirits and easily be The reincarnation of your grandma. That's even more reason to be on a plant-based diet because it takes a lot of plants to produce the meat that you eat!,1.5095212892283003e+18,en,0.6472532153129578,0,0.0,0.0,0.0,,
550,15569,"Why does it seem like every person in my office is vegan, vegetarian, gluten free, you name it.

It’s almost like it’s part of being a geed",1.511086271506047e+18,en,0.0,0,0.0,0.0,0.0,,
551,24863,<MENTION> i thought u meant like the fruit drinks but also idk i've never tried i usually just stick with americanos,1.5119865833058755e+18,en,0.0,0,0.0,0.0,0.0,,
552,22767,"<MENTION> I haven't tried that recipe, but I've had sesame paste based salad dressings that probably work out to be about the same thing, and they were good. I hope it works out awesome if you try it. 🤞🏻✨",1.5115000552153293e+18,en,0.0,0,0.0,0.0,0.0,,
553,20794,"<MENTION> Pushing for Veganism is the wrong way, and stop the crazies pushing people away. I'm vegetarian because of the inhuman way we treat animals, and that's where you start. The abuse some vegans give people is why you will fail; people believe all vegans are like them. cont-",1.5116449755487478e+18,en,0.659625768661499,0,0.0,0.0,0.0,,
554,16205,<MENTION> Her paper even says that vegan diets cause depression 🤦‍♀️,1.5093437533954417e+18,en,0.0,0,0.0,0.0,0.0,,
555,30198,<MENTION> <MENTION> Vegan is not a diet... It's a lifestyle with compassion for animals. Plant-based diet is part of it...,1.5115079883384668e+18,en,0.6535558104515076,0,0.0,0.0,0.0,,
556,15363,<MENTION> Been seriously vegan for 2 years. Was vegetarian for the 2 before that.,1.5114023816653455e+18,en,0.643740713596344,0,0.0,0.0,0.0,,
557,23029,"Barrel-Aged Corpse Reviver #2:
not my recipe, but something I'm very well-known for among my friends, bc I made 15L of it back in 2015.

You Will Need:
- 2L or 5L barrels, made from freshly-toasted (virgin) oak
- Good gin (I used Aviation)
- Very good curaçao
- Cocchi Americano",1.5112755727347958e+18,en,0.0,0,0.0,0.0,0.0,,
558,7793,<MENTION> And give thanks to the animal products that add goodness to the soil and to the insects that pollinate so much of the food vegans eat!,1.511746884129407e+18,en,0.6576763391494751,0,0.0,0.0,0.0,,
559,14095,<MENTION> <MENTION> OMG. What’s the food miles of that lunch? I’ve not got a problem with plant based but I do when it’s not local or in season. Well said Rich.,1.5116677698127012e+18,en,0.6399173140525818,0,0.0,0.0,0.0,,
560,6277,<MENTION> <MENTION> So you're saying the carbon taxes have not raised prices?,1.5096133051024056e+18,en,0.0,0,0.0,0.0,0.0,,
561,13636,"I like a plant based diet, and I like plants. It’s amazing the lengths “vegans” will go to to diminish the fact that plants are living things connected to the world around them so they can feel good (smug) about eating them. Nuts…😵‍💫",1.5118186321032233e+18,en,0.5544570088386536,0,0.0,0.0,0.0,,
562,25406,<MENTION> <MENTION> Vegetarian here. Argh.,1.5119552155153613e+18,en,0.5243381261825562,0,0.0,0.0,0.0,,
563,14375,"<MENTION> I know a lesbian who, if she was a child today, would be encouraged to dismantle her body based on the return of outmoded ""gender"" stereotypes. And all of this brand of conversion therapy would be done as if it was anti-conversion therapy.",1.5098790980757586e+18,en,0.0,0,0.0,0.0,0.0,,
564,4390,"<MENTION> <MENTION> and yes, it may be a simple minded point. but it's true. the number one cause of carbon emissions is animal farming. if you cut back on meat, you help. if you don't...you are part of the problem im afraid.",1.509576695933653e+18,en,0.5224041938781738,0,0.0,0.0,0.0,,
565,14056,<MENTION> The lengths people will go to to avoid eating a plant-based diet.,1.5116835544298373e+18,en,0.6705378293991089,0,0.0,0.0,0.0,,
566,1904,We can save the planet and climate... but we won't. NZ and the world en masse have a massive disconnect between animal ag methane emissions nutrient runoff deforestation. Not to mention a third of the worlds grain is fed to stock. Stop MEAT. Save the planet ...easy ..but we wont,1.511438202695209e+18,en,0.0,0,0.0,0.0,0.0,,
567,22234,"After my tweet went off yesterday one thing is for certain. Only balding white men are still defending L CK.

Do/listen to whatever you want but get your crusty asses out of my mentions and go eat a vegetable, drink some water maybe.",1.5117809400575222e+18,en,0.0,0,0.0,0.0,0.0,,
568,20519,<MENTION> <MENTION> <MENTION> <MENTION> Well that's why veganism isn't enough on its own to bring down animal agriculture. Systemic changes are needed too. Being vegan is a starting point.,1.5118206585142764e+18,en,0.5618884563446045,0,0.0,0.0,0.0,,
569,13516,"<MENTION> I did a double take and then I re-read and noticed the ""impossible beef"" part and I laughed.

I eat a 95% plant based diet (I sneak in the odd egg or butter once in a while) because keeping kosher is important to me and doing so makes it so much more accessible and simple.",1.511860053996802e+18,en,0.5491006374359131,0,0.0,0.0,0.0,,
570,29080,"<MENTION> Just do the best you can. Start with substituting poultry or eggs over beef and pork. You can also use meat sparingly as an ingredient, like in fried rice and soup, if your family wants it. Baby steps. Start transitioning to legumes when you are ready.",1.5114797109409055e+18,en,0.6423397064208984,0,0.0,0.0,0.0,,
571,6347,"Add this to the list with;
-Signing the federal daycare subsidy late, so it looks like a campaign promise.
-Killing Cap &amp; Trade, didn't work with the feds on Carbon Tax, push blame despite it being Ford's fault.
-Promising gas tax cut, only after the election.",1.5116932256811704e+18,en,0.0,0,0.0,0.0,0.0,,
572,7500,"<MENTION> <MENTION> <MENTION> Will also add that investment selection based upon the different type of account is critical.

To answer the question - any investment advisor/CFP that is serving as a fiduciary should be able to provide really good advice to lower tax burden.  Don’t need an accountant or lawyer",1.5103160936001167e+18,en,0.0,0,0.0,0.0,0.0,,
573,1531,I can’t stop eating meat 😂😂😂😂🤦🏾‍♂️,1.5117356005498798e+18,en,0.5571944713592529,0,0.0,0.0,0.0,,
574,31597,"<MENTION> <MENTION> I wonder why we aren't being taught to be vegan &amp; live naturally healthy?

Meat isn't the food, it's a dead body.

Why our religioun masters aren't telling to the society to eat only Satwik Bhojana?",1.5103230577845903e+18,en,0.6464246511459351,0,0.0,0.0,0.0,,
575,16157,"<MENTION> ""Plant-Based"" is an evolved term from the primitive ""vegan"" &amp; marketing creative ""Flexitarian"". 
Its basis is evolutionary mainstream science. A psuedo antithesis of traditional alternative theory such as flat earth, cultural diets)
Literally promoting Fat Earth &amp; Technocratism.",1.510212200534786e+18,en,0.5479642748832703,0,0.0,0.0,0.0,,
576,19031,"Following on, surely at school they all should learn how to rustle up decent food, simple tasty things, wouldn't take much to provide better fare than 90% of what is available.",1.5120092873500344e+18,en,0.0,0,0.0,0.0,0.0,,
577,15677,I dislike that I have to pay extra to eat a vegan/vegetarian alternatives in these cafe Kmt.,1.510922578814251e+18,en,0.6659841537475586,0,0.0,0.0,0.0,,
578,20740,"When I saw the topic I was like ""What? Is that a bad diet book? I read it when I was getting into veganism and organic foods, and then quickly developed a serious eating disorder... oh, wait.""",1.511695334275117e+18,en,0.0,0,0.0,0.0,0.0,,
579,16092,<MENTION> And get calorie deficient and then blame “vegan diets”?,1.511046942654042e+18,en,0.7426235675811768,0,0.0,0.0,0.0,,
580,13581,"<MENTION> Eating meat IS a plant-based centered life. Cows, pigs and chickens eat plants and then we eat them. They are way more delicious and nutritious than plants.",1.5118332393417073e+18,en,0.5552729964256287,0,0.0,0.0,0.0,,
581,26866,<MENTION> she was so skinny during that vegan diet,1.5119260320471122e+18,en,0.0,0,0.0,0.0,0.0,,
582,2032,"My Hindu friend not eating meat during this Navratri.
I'm fasting Ramadan.
Sharing same flat same food even Iftaar at evening and also he has no issue if I'll coock chicken for myself.
The thing here is ""Acceptance"".
 Stop dividing us 
#meatban",1.5113741758767022e+18,en,0.0,0,0.0,0.0,0.0,,
583,29749,"<MENTION> Ya it’s true! And I mostly eat the veggies and whole grains, nuts, etc., not much ‘made for #vegans’ foods. I did eat meat for 25 years tho and loved bacon. We do it because we want reduce animal suffering. That’s the entire drive. Fake bacon exists to replace real pigs",1.509491497535783e+18,en,0.681505560874939,0,0.0,0.0,0.0,,
584,13161,"<MENTION> I’ll be honest, when I first went vegan I wasn’t impressed with meat alternatives so I didn’t bother, I just replaced things with veg or red lentils for mince but I think it’s come a long way now and the variety is quite good. I’ll admit, we ain’t quite there with cheese tho 🤣",1.5101767300735058e+18,en,0.6042616963386536,0,0.0,0.0,0.0,,
585,30036,"4. Strong meat alternative ingredients like jackfruit, Seiten, tofu and hundreds of noodle variations to use in order to replicate texture 
5. A growing plant based consumer population that’s already challenging the fairly recent population of meat consumers",1.511131581703938e+18,en,0.0,0,0.0,0.0,0.0,,
586,23282,"<MENTION> Lol! This dish is incredible: it's quick &amp; easy to make, absolutely delicious + very healthy... it's a win-win recipe! Enjoy your day Harry😃🏝️🌞🌷 p.s. I love Dancing Queen♥",1.5113917114103316e+18,en,0.0,0,0.0,0.0,0.0,,
587,2037,I am slightly annoyed about y’all sharing that fake vegan fried chicken video. The biggest reason is y’all keep saying “just eat meat” like you do realize people stop eating meat for real fucking reasons.,1.511372287768998e+18,en,0.0,0,0.0,0.0,0.0,,
588,1545,"<MENTION> -sigh- im a butcher, from slautering to making it a steak twitter isint a good place for me to go over this. But simply put we would need a movement so large to stop meat production.",1.5117293114761912e+18,en,0.5713257789611816,0,0.0,0.0,0.0,,
589,15468,<MENTION> Vegetarian for over 30 years; vegan for 6 yrs. 3 of my 6 kiddos vegan for the same time.,1.5112789336768594e+18,en,0.6548981666564941,0,0.0,0.0,0.0,,
590,20801,"<MENTION> <MENTION> <MENTION> No but we don’t tend to hold animals to eat our morals so I don’t get that point. 

Appealing to nature is a fallacy. If there are people who *need* meat, it’s okay for them to eat it. Thats compatible with veganism. But most don’t.",1.5116406760348754e+18,en,0.5508320927619934,0,0.0,0.0,0.0,,
591,28889,"<MENTION> The UK meat industry is sustainable, however, the problem lies with other countries, clearing vast areas of forest and other vegitation, which naturally help the environment, to make way for unsustainable farming methods and ending up unable to raise livestock or grow crops.",1.5112528918556385e+18,en,0.5606483817100525,0,0.0,0.0,0.0,,
592,12728,<MENTION> Not in the long term we won't. Climate change affects the entire world through food production alone. It will only keep getting worse.,1.5111412780287345e+18,en,0.5356582999229431,0,0.0,0.0,0.0,,
593,25988,does anyone have any vegetarian recipes they could share with me? thanks!,1.5118054951992893e+18,en,0.6950879693031311,0,0.0,0.0,0.0,,
594,1964,<MENTION> Display Meat in your Shop Not in Public view  . No need to stop sale of meat .That will end this dispute of loss of business of Fish /Meat / poultry sellers #dontdisplayrawmeatinpublicview   #endthisissue,1.5114072701519913e+18,en,0.5474036931991577,0,0.0,0.0,0.0,,
595,28862,"<MENTION> The steady march towards the creation of sustainable, low cost ""vat meat"" means that at some point, ethically sourced human flesh will become an option, and unironic human cookbooks are going to become a thing, and I'm absolutely here for it",1.5118371435928084e+18,en,0.5643625855445862,0,0.0,0.0,0.0,,
596,20951,"<MENTION> Well veganism is supposed to be an ethical stance against the use and abuse of our fellow sentient beings, not a diet. Would you use this statement about any other group trying to reduce harm to others? Im a pretty happy person, however, seeing anyone suffering upsets upsets me.",1.5114741116036342e+18,en,0.0,0,0.0,0.0,0.0,,
597,18489,"<MENTION> Boss please I’ve been trying you no Dey see me abeg,even if it just this one I’ll be satisfied please, house rental I never pay,food I never chop, hospital bills incomplete ahhh 🥲😭boss I need help, hunger Dey beat me please boss 🤲🏾🤲🏾 I use God beg you  #BethsaidaLandSalesPromo",1.5120123044806738e+18,en,0.0,0,0.0,0.0,0.0,,
598,12965,<MENTION> investment into global food production millions of square miles are available for farming but nobody wants to use it because of drought for 1.2 bn a decelanation plant with solar power plant to run it to re energize the ground water will enable food production,1.5108692201327985e+18,en,0.5360420346260071,0,0.0,0.0,0.0,,
599,30206,<MENTION> /plant based diet for those 30 days,1.5114943119171092e+18,en,0.5742387175559998,0,0.0,0.0,0.0,,
600,5888,"<MENTION> <MENTION> It's not about the environment, it's about the money. Carbon taxes puts more money in government hands and therefore more power. They want to keep us stupid and broke.",1.510340629489873e+18,en,0.0,0,0.0,0.0,0.0,,
601,19202,"There is never an excuse for a dirty, smelly beard. I'm not the greatest groomer, but I wash mine regularly. No bits of food in it or anything like that.",1.512008382911234e+18,en,0.0,0,0.0,0.0,0.0,,
602,27097,<MENTION> Are they organic? Your kai lan is $10 😅,1.511998611269501e+18,en,0.0,0,0.0,0.0,0.0,,
603,25925,"<MENTION> <MENTION> But also a vegetarian version so I can go through the drive-through without ""NO MEAT PLEASE. M-E-A-T! NO I DO WANT BEANS! JUST NO MEAT. NO DEAD COW!! I'M SORRY FOR YELLING BUT YALL'S SPEAKER ... """,1.5118212975038546e+18,en,0.5790425539016724,0,0.0,0.0,0.0,,
604,3054,<MENTION> <MENTION> <MENTION> *(hint: this is why Saudi Arabia won't give a shit to increase production to help sanction Russia),1.5112694140999557e+18,en,0.0,0,0.0,0.0,0.0,,
605,14189,"It ain't even about JUST food, there are several ways this can be done!

And The IPCC and every reputable nonbiased Study say plant-based diets are the least harmful of western diets, that includes Meat, since its everything ""wrong"" with Vegan diets x10. This is easily citable.",1.5115991982270833e+18,en,0.5183548927307129,0,0.0,0.0,0.0,,
606,8202,"<MENTION> <MENTION> What you say about junk food is very true but fake poghat forgot to add himself after Swara 🤣

Sandeep Phogat  : how to add masala to this news and drop hints and accusations so more ppl watch my YT and I can make more money 👍🤣",1.5113905733405942e+18,en,0.0,0,0.0,0.0,0.0,,
607,28410,"I actually can’t believe I’ve got blisters all over my fingers because I spilt boiling hot beans over them🙃🙃🙃🙃

What a dickhead I am🙃",1.511972223782994e+18,en,0.0,0,0.0,0.0,0.0,,
608,28611,"When I first got to Jos, I ate Irish potatoes for two weeks straight. Mummy Rally wanted to finish me.
Irish + beans
Irish + rice
Boiled Irish + egg sauce
Normal chips and egg sauce
Diced Irish + indomie
Irish in salad
Irish Soup abi sauce.

Omo strange thing was I wasn't tired",1.511955040952533e+18,en,0.0,0,0.0,0.0,0.0,,
609,20694,"<MENTION> Had a veg head say I wasn’t doing enough and needed to be “more imaginative”. I said veganism is the bare minimum &amp; they’re tripping on that.

Also, I’ve never seen a vegetarian side with vegans. Always on the side of cruelty.",1.5117230575550177e+18,en,0.6966965794563293,0,0.0,0.0,0.0,,
610,3568,<MENTION> I agree with you but if intensive farms produced meat like you there would be less meat produced and therefore less would have to be consumed to prevent an increase in the land used.,1.509123901481263e+18,en,0.0,0,0.0,0.0,0.0,,
611,24117,"<MENTION> 70% of death in US is due to poor diet quality (diet low in fruit, vegetable and protein). The Covid did help improve that. And now, the high rate of inflation and supply chains crisis are not helping neither. I'm optimistic! America has always shown solidarity in difficult time",1.5102872321916682e+18,en,0.0,0,0.0,0.0,0.0,,
612,2524,<MENTION> <MENTION> <MENTION> <MENTION> Today is the 41st day of the war in Ukraine and US Energy Secretary Jennifer Granholm has still not met  with US oil and gas producers to see if there are ways the government and producers can work together to increase production.,1.5117967244691415e+18,en,0.0,0,0.0,0.0,0.0,,
613,5975,"How is your fake new image coming along Albo ? 
Your Aged Care policy will cost billions, &amp; billions to fund, much the same as Gillards unfunded NDIS, which was left to the Libs to unravel, and find funding . It was all supposed to come from carbon taxes I think. What a joke.",1.5101233182291026e+18,en,0.0,0,0.0,0.0,0.0,,
614,19339,<MENTION> Seems the food is being served hot 🥵 pole ..wait for it to cool bro 😎,1.5120074353340785e+18,en,0.0,0,0.0,0.0,0.0,,
615,30354,"<MENTION> The science disagrees with you as a plant-based diet (part of veganism) uses significantly fewer resources.

And replacing one product which does less harm to the planet &amp; inflicts much less cruelty to animals is the whole point! That’s how boycotts work. Keep up bud.",1.511144965757317e+18,en,0.6741147041320801,0,0.0,0.0,0.0,,
616,23611,"<MENTION> <MENTION> <MENTION> <MENTION> 1. You really think Griffin won't give him a max or he won't sign it. His situation is similar to Embiid's, what he will have to change is workout/diet. Don't doubt the trades for Valanciunas &amp; McCollum, plus the growth of B.I. and head coach Willie Green. Started 1-12 no, Zion",1.5117755827779215e+18,en,0.0,0,0.0,0.0,0.0,,
617,16984,"<MENTION> Plant Oils – Sunflower, Soya, Corn &amp; Olive oil

Nuts and Seeds - Almonds &amp; Peanuts , Cashews

Fruits - Papaya, Kiwi, Mango &amp; Strawberry, 

Vegetables - Spinach, Broccoli &amp; Pumpkin

Wheatgerm - Cereals &amp; Cereal product
#FillYourHealthyBowl
<MENTION> 
<MENTION> 
<MENTION>",1.5111913836331172e+18,en,0.5451958179473877,0,0.0,0.0,0.0,,
618,21187,<MENTION> Is it more than just not eating anything that comes from an animal? Do I have the wrong definition of veganism?,1.5113395519561236e+18,en,0.6611142158508301,0,0.0,0.0,0.0,,
619,4391,"<MENTION> <MENTION> If there is zero Carbon, it is not just meat that we won’t be eating.",1.5095689939206963e+18,en,0.5914667844772339,0,0.0,0.0,0.0,,
620,26790,<MENTION> <MENTION> <MENTION> <MENTION> You are trying to escape. None of the animals that are in touch with humans have a choice. That is why I am calling you a parrot. You repeat something you heard without judging it. There is no reason to insert “vegan” in your meme. Its a cheap trick.,1.5119324221365166e+18,en,0.0,0,0.0,0.0,0.0,,
621,8099,"<MENTION> Shut dfp girl
Ao can u say beans is ur worst food nd full a bucket lik dat still add energy drink join
Be careful I dey quick vex ooo",1.511467021057278e+18,en,0.0,0,0.0,0.0,0.0,,
622,28384,"<MENTION> One rubber of rice #1200
half beans #400 
Cook better stew of 2k 
And buy semo with 1350 
I will eat that for like 4 to 5 days in the Ramadan",1.5119752056772403e+18,en,0.0,0,0.0,0.0,0.0,,
623,21752,<MENTION> <MENTION> carrot cake is a vegetable pretending to be dessert and most red velvet is way too sweet :/,1.5118789849209774e+18,en,0.0,0,0.0,0.0,0.0,,
624,4100,"requirement against them.

Extending the decision to exempt flour from all taxes and customs duties, until the end of the current month of April.

Government Media Office
April 4, 2022 AD 
end/",1.5109945459950387e+18,en,0.0,0,0.0,0.0,0.0,,
625,26314,"The only difference between ""personality flaws"" and idiosyncrasies is the degree of your success.
Steve Jobs without his success would just be vegan nutjob that neglected his family and mentally abused his employees.",1.5119827419651236e+18,en,0.0,0,0.0,0.0,0.0,,
626,4320,<MENTION> We need to switch to legume diets replace carbon intensive meat diet,1.5110555810077778e+18,en,0.6443602442741394,0,0.0,0.0,0.0,,
627,10225,"The carbon tax increases the cost of everything: food, fuel, goods and services.
Canadians deserve a break",1.5106452706982461e+18,en,0.0,0,0.0,0.0,0.0,,
628,26170,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> I watch it every year at least once! Ah thank you, I live in hope of a vegan warrior...",1.5120010550553928e+18,en,0.0,0,0.0,0.0,0.0,,
629,15459,"<MENTION> <MENTION> I never deny it 
But it's our daily requirement.
If all people in this world are vegan then do u think we can accommodate the food for all.
And in no way I am against ur statement.
But u should know that being a non vegetarian doesn't mean he is less than human",1.5113075195823022e+18,en,0.6811500787734985,0,0.0,0.0,0.0,,
630,6264,"The carbon tax is up.
Payroll deductions are up.
Inflation is up.
Interest rates are up.
Property taxes are up.
Wireless Bills are up.
Now there are  taxes on your streaming services.
Gasoline &amp; Groceries are up

We cannot afford an NDP/Trudeau reckless budget. Say no to Trudeau",1.5096239385774162e+18,en,0.0,0,0.0,0.0,0.0,,
631,13926,<MENTION> <MENTION> Not looking for a resource. I am looking for what *you* specifically consider the single strongest research result supporting the claim that a 100% plant-based diet provides adequate nutrition for human health. One single best research result in *your* opinion.,1.5117271247675597e+18,en,0.5058789849281311,0,0.0,0.0,0.0,,
632,8431,Online ordering is wack lol. If my order is over $20 delivery is free. So a big mac meal legit comes to the same exact same price if I add 2 orders of chicken nuggets. More food in the end so I guess I win? 😂,1.5111100017119314e+18,en,0.0,0,0.0,0.0,0.0,,
633,25669,"<MENTION> <MENTION> <MENTION> <MENTION> I'm a vegetarian, no worries.",1.5118857033571164e+18,en,0.6685717105865479,0,0.0,0.0,0.0,,
634,22343,When a good restaurant switches up the recipe&lt;&lt;&lt;&lt; like what made y’all use shell noodles for my Mac 😭,1.511875397876691e+18,en,0.0,0,0.0,0.0,0.0,,
635,17408,<MENTION> <MENTION> I read up my question on Google and they weren't sure as well but most of the write up said fruits are good no matter the consumption,1.5109823854411203e+18,en,0.0,0,0.0,0.0,0.0,,
